"Step","L1W256-3M-LLC-rr - llc/std","L1W256-3M-LLC-rr - llc/std__MIN","L1W256-3M-LLC-rr - llc/std__MAX"
"47800","22.5175724029541","22.5175724029541","22.5175724029541"
"47900","22.335174560546875","22.335174560546875","22.335174560546875"
"48000","22.434650421142578","22.434650421142578","22.434650421142578"
"48100","22.482458114624023","22.482458114624023","22.482458114624023"
"48200","22.43174171447754","22.43174171447754","22.43174171447754"
"48300","22.31232261657715","22.31232261657715","22.31232261657715"
"48400","22.40448760986328","22.40448760986328","22.40448760986328"
"48500","22.3936710357666","22.3936710357666","22.3936710357666"
"48600","22.54024887084961","22.54024887084961","22.54024887084961"
"48700","22.48700523376465","22.48700523376465","22.48700523376465"
"48800","22.49152374267578","22.49152374267578","22.49152374267578"
"48900","22.30703353881836","22.30703353881836","22.30703353881836"
"49000","22.43079376220703","22.43079376220703","22.43079376220703"
"49100","22.520357131958008","22.520357131958008","22.520357131958008"
"49200","22.507827758789062","22.507827758789062","22.507827758789062"
"49300","22.406570434570312","22.406570434570312","22.406570434570312"
"49400","22.187339782714844","22.187339782714844","22.187339782714844"
"49500","22.406917572021484","22.406917572021484","22.406917572021484"
"49600","22.53029441833496","22.53029441833496","22.53029441833496"
"49700","22.461551666259766","22.461551666259766","22.461551666259766"
"49800","22.468740463256836","22.468740463256836","22.468740463256836"
