"Step","L2W256-3M-LLC-rr - llc/std","L2W256-3M-LLC-rr - llc/std__MIN","L2W256-3M-LLC-rr - llc/std__MAX"
"7500","23.138301849365234","23.138301849365234","23.138301849365234"
"7600","22.98971939086914","22.98971939086914","22.98971939086914"
"7700","23.00128746032715","23.00128746032715","23.00128746032715"
"7800","23.130136489868164","23.130136489868164","23.130136489868164"
"7900","23.12701416015625","23.12701416015625","23.12701416015625"
"8000","22.911365509033203","22.911365509033203","22.911365509033203"
"8100","22.96224594116211","22.96224594116211","22.96224594116211"
"8200","23.115074157714844","23.115074157714844","23.115074157714844"
"8300","23.006460189819336","23.006460189819336","23.006460189819336"
"8400","22.926359176635742","22.926359176635742","22.926359176635742"
"8500","22.929094314575195","22.929094314575195","22.929094314575195"
"8600","22.89716148376465","22.89716148376465","22.89716148376465"
"8700","22.938064575195312","22.938064575195312","22.938064575195312"
"8800","22.881784439086914","22.881784439086914","22.881784439086914"
"8900","22.822113037109375","22.822113037109375","22.822113037109375"
"9000","22.733739852905273","22.733739852905273","22.733739852905273"
"9100","22.704418182373047","22.704418182373047","22.704418182373047"
"9200","22.739126205444336","22.739126205444336","22.739126205444336"
"9300","22.739749908447266","22.739749908447266","22.739749908447266"
"9400","22.490243911743164","22.490243911743164","22.490243911743164"
"9500","22.498077392578125","22.498077392578125","22.498077392578125"
"9600","22.525257110595703","22.525257110595703","22.525257110595703"
"9700","22.50356674194336","22.50356674194336","22.50356674194336"
"9800","22.51130485534668","22.51130485534668","22.51130485534668"
"9900","22.371992111206055","22.371992111206055","22.371992111206055"
"10000","22.3944034576416","22.3944034576416","22.3944034576416"
"10100","22.257080078125","22.257080078125","22.257080078125"
"10200","22.23781967163086","22.23781967163086","22.23781967163086"
"10300","22.236555099487305","22.236555099487305","22.236555099487305"
"10400","22.21982192993164","22.21982192993164","22.21982192993164"
"10500","21.989702224731445","21.989702224731445","21.989702224731445"
"10600","22.073863983154297","22.073863983154297","22.073863983154297"
"10700","21.973020553588867","21.973020553588867","21.973020553588867"
"10800","21.999290466308594","21.999290466308594","21.999290466308594"
"10900","22.111970901489258","22.111970901489258","22.111970901489258"
"11000","22.0411319732666","22.0411319732666","22.0411319732666"
"11100","22.045024871826172","22.045024871826172","22.045024871826172"
"11200","22.21939468383789","22.21939468383789","22.21939468383789"
"11300","22.15366554260254","22.15366554260254","22.15366554260254"
"11400","22.141693115234375","22.141693115234375","22.141693115234375"
"11500","22.08521842956543","22.08521842956543","22.08521842956543"
"11600","22.15227508544922","22.15227508544922","22.15227508544922"
"11700","21.968421936035156","21.968421936035156","21.968421936035156"
"11800","22.117345809936523","22.117345809936523","22.117345809936523"
"11900","21.91803741455078","21.91803741455078","21.91803741455078"
"12000","21.854490280151367","21.854490280151367","21.854490280151367"
"12100","21.96265983581543","21.96265983581543","21.96265983581543"
"12200","21.84811782836914","21.84811782836914","21.84811782836914"
"12300","21.7708740234375","21.7708740234375","21.7708740234375"
"12400","21.754112243652344","21.754112243652344","21.754112243652344"
"12500","21.764575958251953","21.764575958251953","21.764575958251953"
"12600","21.57771110534668","21.57771110534668","21.57771110534668"
"12700","21.578109741210938","21.578109741210938","21.578109741210938"
"12800","21.5618839263916","21.5618839263916","21.5618839263916"
"12900","21.610549926757812","21.610549926757812","21.610549926757812"
"13000","21.520893096923828","21.520893096923828","21.520893096923828"
"13100","21.49774932861328","21.49774932861328","21.49774932861328"
"13200","21.510189056396484","21.510189056396484","21.510189056396484"
"13300","21.45026969909668","21.45026969909668","21.45026969909668"
"13400","21.390268325805664","21.390268325805664","21.390268325805664"
"13500","21.43341827392578","21.43341827392578","21.43341827392578"
"13600","21.281335830688477","21.281335830688477","21.281335830688477"
"13700","21.20403480529785","21.20403480529785","21.20403480529785"
"13800","21.194629669189453","21.194629669189453","21.194629669189453"
"13900","21.05568504333496","21.05568504333496","21.05568504333496"
"14000","21.0247745513916","21.0247745513916","21.0247745513916"
"14100","20.916234970092773","20.916234970092773","20.916234970092773"
"14200","20.90114974975586","20.90114974975586","20.90114974975586"
"14300","20.907766342163086","20.907766342163086","20.907766342163086"
"14400","20.894044876098633","20.894044876098633","20.894044876098633"
"14500","20.867849349975586","20.867849349975586","20.867849349975586"
"14600","20.874267578125","20.874267578125","20.874267578125"
"14700","20.716041564941406","20.716041564941406","20.716041564941406"
"14800","20.753480911254883","20.753480911254883","20.753480911254883"
"14900","20.68962860107422","20.68962860107422","20.68962860107422"
"15000","20.75456428527832","20.75456428527832","20.75456428527832"
"15100","20.765350341796875","20.765350341796875","20.765350341796875"
"15200","20.898929595947266","20.898929595947266","20.898929595947266"
"15300","20.869871139526367","20.869871139526367","20.869871139526367"
"15400","20.922260284423828","20.922260284423828","20.922260284423828"
"15500","20.86423683166504","20.86423683166504","20.86423683166504"
"15600","20.895421981811523","20.895421981811523","20.895421981811523"
"15700","20.855209350585938","20.855209350585938","20.855209350585938"
"15800","20.773147583007812","20.773147583007812","20.773147583007812"
"15900","20.80348014831543","20.80348014831543","20.80348014831543"
"16000","20.817129135131836","20.817129135131836","20.817129135131836"
"16100","20.863842010498047","20.863842010498047","20.863842010498047"
"16200","20.828290939331055","20.828290939331055","20.828290939331055"
"16300","20.919822692871094","20.919822692871094","20.919822692871094"
"16400","20.817758560180664","20.817758560180664","20.817758560180664"
"16500","20.908361434936523","20.908361434936523","20.908361434936523"
"16600","20.83667755126953","20.83667755126953","20.83667755126953"
"16700","20.820398330688477","20.820398330688477","20.820398330688477"
"16800","20.92882537841797","20.92882537841797","20.92882537841797"
"16900","20.842470169067383","20.842470169067383","20.842470169067383"
"17000","20.805728912353516","20.805728912353516","20.805728912353516"
"17100","20.80278205871582","20.80278205871582","20.80278205871582"
"17200","20.9199275970459","20.9199275970459","20.9199275970459"
"17300","20.845407485961914","20.845407485961914","20.845407485961914"
"17400","20.966663360595703","20.966663360595703","20.966663360595703"
"17500","20.810304641723633","20.810304641723633","20.810304641723633"
"17600","20.974441528320312","20.974441528320312","20.974441528320312"
"17700","21.06371307373047","21.06371307373047","21.06371307373047"
"17800","21.122581481933594","21.122581481933594","21.122581481933594"
"17900","20.638181686401367","20.638181686401367","20.638181686401367"
"18000","20.641035079956055","20.641035079956055","20.641035079956055"
"18100","20.763988494873047","20.763988494873047","20.763988494873047"
"18200","20.979703903198242","20.979703903198242","20.979703903198242"
"18300","20.952438354492188","20.952438354492188","20.952438354492188"
"18400","21.02366065979004","21.02366065979004","21.02366065979004"
"18500","20.928951263427734","20.928951263427734","20.928951263427734"
"18600","20.880552291870117","20.880552291870117","20.880552291870117"
"18700","20.90505599975586","20.90505599975586","20.90505599975586"
"18800","20.804224014282227","20.804224014282227","20.804224014282227"
"18900","20.817813873291016","20.817813873291016","20.817813873291016"
"19000","20.95120620727539","20.95120620727539","20.95120620727539"
"19100","20.858104705810547","20.858104705810547","20.858104705810547"
"19200","20.955766677856445","20.955766677856445","20.955766677856445"
"19300","20.957056045532227","20.957056045532227","20.957056045532227"
"19400","21.050676345825195","21.050676345825195","21.050676345825195"
"19500","20.849105834960938","20.849105834960938","20.849105834960938"
"19600","20.824594497680664","20.824594497680664","20.824594497680664"
"19700","20.7269287109375","20.7269287109375","20.7269287109375"
"19800","20.92664337158203","20.92664337158203","20.92664337158203"
"19900","21.05706024169922","21.05706024169922","21.05706024169922"
"20000","20.716463088989258","20.716463088989258","20.716463088989258"
"20100","20.78207015991211","20.78207015991211","20.78207015991211"
"20200","20.775737762451172","20.775737762451172","20.775737762451172"
"20300","20.743858337402344","20.743858337402344","20.743858337402344"
"20400","20.882843017578125","20.882843017578125","20.882843017578125"
"20500","20.89080047607422","20.89080047607422","20.89080047607422"
"20600","20.735313415527344","20.735313415527344","20.735313415527344"
"20700","20.83718490600586","20.83718490600586","20.83718490600586"
"20800","20.871278762817383","20.871278762817383","20.871278762817383"
"20900","20.806793212890625","20.806793212890625","20.806793212890625"
"21000","20.90032958984375","20.90032958984375","20.90032958984375"
"21100","21.060604095458984","21.060604095458984","21.060604095458984"
"21200","20.968114852905273","20.968114852905273","20.968114852905273"
"21300","20.83787727355957","20.83787727355957","20.83787727355957"
"21400","20.909015655517578","20.909015655517578","20.909015655517578"
"21500","20.739763259887695","20.739763259887695","20.739763259887695"
"21600","20.79378890991211","20.79378890991211","20.79378890991211"
"21700","20.628568649291992","20.628568649291992","20.628568649291992"
"21800","20.724323272705078","20.724323272705078","20.724323272705078"
"21900","20.648639678955078","20.648639678955078","20.648639678955078"
"22000","20.8774471282959","20.8774471282959","20.8774471282959"
"22100","20.919219970703125","20.919219970703125","20.919219970703125"
"22200","20.860410690307617","20.860410690307617","20.860410690307617"
"22300","20.82806396484375","20.82806396484375","20.82806396484375"
"22400","20.96646499633789","20.96646499633789","20.96646499633789"
"22500","20.819347381591797","20.819347381591797","20.819347381591797"
"22600","20.849842071533203","20.849842071533203","20.849842071533203"
"22700","20.900510787963867","20.900510787963867","20.900510787963867"
"22800","20.866683959960938","20.866683959960938","20.866683959960938"
"22900","20.94071388244629","20.94071388244629","20.94071388244629"
"23000","20.75881576538086","20.75881576538086","20.75881576538086"
"23100","20.574893951416016","20.574893951416016","20.574893951416016"
"23200","20.889488220214844","20.889488220214844","20.889488220214844"
"23300","20.88922691345215","20.88922691345215","20.88922691345215"
"23400","20.72457504272461","20.72457504272461","20.72457504272461"
"23500","20.870563507080078","20.870563507080078","20.870563507080078"
"23600","20.9561824798584","20.9561824798584","20.9561824798584"
"23700","20.872095108032227","20.872095108032227","20.872095108032227"
"23800","20.743152618408203","20.743152618408203","20.743152618408203"
"23900","20.790372848510742","20.790372848510742","20.790372848510742"
"24000","20.757333755493164","20.757333755493164","20.757333755493164"
"24100","20.793134689331055","20.793134689331055","20.793134689331055"
"24200","20.898969650268555","20.898969650268555","20.898969650268555"
"24300","20.919246673583984","20.919246673583984","20.919246673583984"
"24400","20.87908172607422","20.87908172607422","20.87908172607422"
"24500","20.85515785217285","20.85515785217285","20.85515785217285"
"24600","20.718952178955078","20.718952178955078","20.718952178955078"
"24700","20.6784725189209","20.6784725189209","20.6784725189209"
"24800","20.907197952270508","20.907197952270508","20.907197952270508"
"24900","20.81885528564453","20.81885528564453","20.81885528564453"
"25000","21.102230072021484","21.102230072021484","21.102230072021484"
"25100","21.010923385620117","21.010923385620117","21.010923385620117"
"25200","20.99098014831543","20.99098014831543","20.99098014831543"
"25300","20.940872192382812","20.940872192382812","20.940872192382812"
"25400","20.91015625","20.91015625","20.91015625"
"25500","20.92542266845703","20.92542266845703","20.92542266845703"
"25600","21.043476104736328","21.043476104736328","21.043476104736328"
"25700","21.126035690307617","21.126035690307617","21.126035690307617"
"25800","20.99542808532715","20.99542808532715","20.99542808532715"
"25900","20.993200302124023","20.993200302124023","20.993200302124023"
"26000","21.021987915039062","21.021987915039062","21.021987915039062"
"26100","20.813915252685547","20.813915252685547","20.813915252685547"
"26200","21.00520896911621","21.00520896911621","21.00520896911621"
"26300","21.141456604003906","21.141456604003906","21.141456604003906"
"26400","21.32679557800293","21.32679557800293","21.32679557800293"
"26500","21.249046325683594","21.249046325683594","21.249046325683594"
"26600","21.093955993652344","21.093955993652344","21.093955993652344"
"26700","20.89132308959961","20.89132308959961","20.89132308959961"
"26800","21.08962631225586","21.08962631225586","21.08962631225586"
"26900","20.971343994140625","20.971343994140625","20.971343994140625"
"27000","21.10904884338379","21.10904884338379","21.10904884338379"
"27100","21.010787963867188","21.010787963867188","21.010787963867188"
"27200","21.213247299194336","21.213247299194336","21.213247299194336"
"27300","21.24798583984375","21.24798583984375","21.24798583984375"
"27400","21.2518367767334","21.2518367767334","21.2518367767334"
"27500","21.10995101928711","21.10995101928711","21.10995101928711"
"27600","21.63197898864746","21.63197898864746","21.63197898864746"
"27700","21.042709350585938","21.042709350585938","21.042709350585938"
"27800","21.006637573242188","21.006637573242188","21.006637573242188"
"27900","21.360572814941406","21.360572814941406","21.360572814941406"
"28000","21.255718231201172","21.255718231201172","21.255718231201172"
"28100","21.23748207092285","21.23748207092285","21.23748207092285"
"28200","21.03913116455078","21.03913116455078","21.03913116455078"
"28300","21.236007690429688","21.236007690429688","21.236007690429688"
"28400","21.509746551513672","21.509746551513672","21.509746551513672"
"28500","21.21017074584961","21.21017074584961","21.21017074584961"
"28600","21.48208236694336","21.48208236694336","21.48208236694336"
"28700","21.412965774536133","21.412965774536133","21.412965774536133"
"28800","21.257556915283203","21.257556915283203","21.257556915283203"
"28900","21.163928985595703","21.163928985595703","21.163928985595703"
"29000","21.4786434173584","21.4786434173584","21.4786434173584"
"29100","21.41701889038086","21.41701889038086","21.41701889038086"
"29200","21.170352935791016","21.170352935791016","21.170352935791016"
"29300","21.47376251220703","21.47376251220703","21.47376251220703"
"29400","21.947877883911133","21.947877883911133","21.947877883911133"
"29500","21.726716995239258","21.726716995239258","21.726716995239258"
"29600","21.144161224365234","21.144161224365234","21.144161224365234"
"29700","21.530595779418945","21.530595779418945","21.530595779418945"
"29800","21.184566497802734","21.184566497802734","21.184566497802734"
"29900","21.764881134033203","21.764881134033203","21.764881134033203"
"30000","21.417724609375","21.417724609375","21.417724609375"
"30100","21.43362045288086","21.43362045288086","21.43362045288086"
"30200","21.386627197265625","21.386627197265625","21.386627197265625"
"30300","21.478729248046875","21.478729248046875","21.478729248046875"
"30400","21.341806411743164","21.341806411743164","21.341806411743164"
"30500","21.484588623046875","21.484588623046875","21.484588623046875"
"30600","21.448223114013672","21.448223114013672","21.448223114013672"
"30700","21.253141403198242","21.253141403198242","21.253141403198242"
"30800","21.529033660888672","21.529033660888672","21.529033660888672"
"30900","21.426050186157227","21.426050186157227","21.426050186157227"
"31000","21.485044479370117","21.485044479370117","21.485044479370117"
"31100","21.38808250427246","21.38808250427246","21.38808250427246"
"31200","21.572195053100586","21.572195053100586","21.572195053100586"
"31300","21.283130645751953","21.283130645751953","21.283130645751953"
"31400","21.568254470825195","21.568254470825195","21.568254470825195"
"31500","21.447755813598633","21.447755813598633","21.447755813598633"
"31600","21.02741241455078","21.02741241455078","21.02741241455078"
"31700","21.5797119140625","21.5797119140625","21.5797119140625"
"31800","21.543970108032227","21.543970108032227","21.543970108032227"
"31900","21.223875045776367","21.223875045776367","21.223875045776367"
"32000","21.105445861816406","21.105445861816406","21.105445861816406"
"32100","21.438982009887695","21.438982009887695","21.438982009887695"
"32200","21.496299743652344","21.496299743652344","21.496299743652344"
"32300","21.239307403564453","21.239307403564453","21.239307403564453"
"32400","21.361421585083008","21.361421585083008","21.361421585083008"
"32500","21.282194137573242","21.282194137573242","21.282194137573242"
"32600","21.159433364868164","21.159433364868164","21.159433364868164"
"32700","21.25360870361328","21.25360870361328","21.25360870361328"
"32800","21.344932556152344","21.344932556152344","21.344932556152344"
"32900","21.413867950439453","21.413867950439453","21.413867950439453"
"33000","21.595399856567383","21.595399856567383","21.595399856567383"
"33100","21.115352630615234","21.115352630615234","21.115352630615234"
"33200","21.102407455444336","21.102407455444336","21.102407455444336"
"33300","21.232158660888672","21.232158660888672","21.232158660888672"
"33400","21.171653747558594","21.171653747558594","21.171653747558594"
"33500","21.481393814086914","21.481393814086914","21.481393814086914"
"33600","21.129995346069336","21.129995346069336","21.129995346069336"
"33700","21.007646560668945","21.007646560668945","21.007646560668945"
"33800","21.635364532470703","21.635364532470703","21.635364532470703"
"33900","21.233238220214844","21.233238220214844","21.233238220214844"
"34000","21.292043685913086","21.292043685913086","21.292043685913086"
"34100","21.336702346801758","21.336702346801758","21.336702346801758"
"34200","20.895240783691406","20.895240783691406","20.895240783691406"
"34300","20.83928108215332","20.83928108215332","20.83928108215332"
"34400","21.089839935302734","21.089839935302734","21.089839935302734"
"34500","20.8262939453125","20.8262939453125","20.8262939453125"
"34600","21.016868591308594","21.016868591308594","21.016868591308594"
"34700","20.896560668945312","20.896560668945312","20.896560668945312"
"34800","21.024654388427734","21.024654388427734","21.024654388427734"
"34900","20.8392333984375","20.8392333984375","20.8392333984375"
"35000","21.075668334960938","21.075668334960938","21.075668334960938"
"35100","20.977487564086914","20.977487564086914","20.977487564086914"
"35200","21.093185424804688","21.093185424804688","21.093185424804688"
"35300","21.075559616088867","21.075559616088867","21.075559616088867"
"35400","20.533061981201172","20.533061981201172","20.533061981201172"
"35500","20.678035736083984","20.678035736083984","20.678035736083984"
"35600","21.007434844970703","21.007434844970703","21.007434844970703"
"35700","20.795116424560547","20.795116424560547","20.795116424560547"
"35800","20.76778793334961","20.76778793334961","20.76778793334961"
"35900","20.917312622070312","20.917312622070312","20.917312622070312"
"36000","20.472517013549805","20.472517013549805","20.472517013549805"
"36100","20.635671615600586","20.635671615600586","20.635671615600586"
"36200","20.659648895263672","20.659648895263672","20.659648895263672"
"36300","20.702503204345703","20.702503204345703","20.702503204345703"
"36400","20.652664184570312","20.652664184570312","20.652664184570312"
"36500","20.693023681640625","20.693023681640625","20.693023681640625"
"36600","20.506921768188477","20.506921768188477","20.506921768188477"
"36700","20.784013748168945","20.784013748168945","20.784013748168945"
"36800","21.121463775634766","21.121463775634766","21.121463775634766"
"36900","20.931278228759766","20.931278228759766","20.931278228759766"
"37000","20.78266143798828","20.78266143798828","20.78266143798828"
"37100","20.858285903930664","20.858285903930664","20.858285903930664"
"37200","20.663515090942383","20.663515090942383","20.663515090942383"
"37300","20.7830867767334","20.7830867767334","20.7830867767334"
"37400","20.804414749145508","20.804414749145508","20.804414749145508"
"37500","20.691198348999023","20.691198348999023","20.691198348999023"
"37600","20.422754287719727","20.422754287719727","20.422754287719727"
"37700","20.886760711669922","20.886760711669922","20.886760711669922"
"37800","20.40389633178711","20.40389633178711","20.40389633178711"
"37900","20.248905181884766","20.248905181884766","20.248905181884766"
"38000","20.049701690673828","20.049701690673828","20.049701690673828"
"38100","20.693374633789062","20.693374633789062","20.693374633789062"
"38200","20.52289390563965","20.52289390563965","20.52289390563965"
"38300","20.623964309692383","20.623964309692383","20.623964309692383"
"38400","20.589990615844727","20.589990615844727","20.589990615844727"
"38500","20.349864959716797","20.349864959716797","20.349864959716797"
"38600","20.18707275390625","20.18707275390625","20.18707275390625"
"38700","20.6085262298584","20.6085262298584","20.6085262298584"
"38800","20.5704402923584","20.5704402923584","20.5704402923584"
"38900","20.72642707824707","20.72642707824707","20.72642707824707"
"39000","20.36570167541504","20.36570167541504","20.36570167541504"
"39100","20.319190979003906","20.319190979003906","20.319190979003906"
"39200","20.239349365234375","20.239349365234375","20.239349365234375"
"39300","20.672199249267578","20.672199249267578","20.672199249267578"
"39400","20.33194923400879","20.33194923400879","20.33194923400879"
"39500","20.4416446685791","20.4416446685791","20.4416446685791"
"39600","20.299560546875","20.299560546875","20.299560546875"
"39700","20.268781661987305","20.268781661987305","20.268781661987305"
"39800","20.243202209472656","20.243202209472656","20.243202209472656"
"39900","20.264789581298828","20.264789581298828","20.264789581298828"
"40000","20.566390991210938","20.566390991210938","20.566390991210938"
"40100","20.484947204589844","20.484947204589844","20.484947204589844"
"40200","20.370580673217773","20.370580673217773","20.370580673217773"
"40300","20.628252029418945","20.628252029418945","20.628252029418945"
"40400","19.967954635620117","19.967954635620117","19.967954635620117"
"40500","20.450788497924805","20.450788497924805","20.450788497924805"
"40600","20.402626037597656","20.402626037597656","20.402626037597656"
"40700","20.07621192932129","20.07621192932129","20.07621192932129"
"40800","20.233875274658203","20.233875274658203","20.233875274658203"
"40900","20.219627380371094","20.219627380371094","20.219627380371094"
"41000","20.10393524169922","20.10393524169922","20.10393524169922"
"41100","20.71792221069336","20.71792221069336","20.71792221069336"
"41200","20.71952247619629","20.71952247619629","20.71952247619629"
"41300","20.119739532470703","20.119739532470703","20.119739532470703"
"41400","20.246124267578125","20.246124267578125","20.246124267578125"
"41500","20.212003707885742","20.212003707885742","20.212003707885742"
"41600","20.433231353759766","20.433231353759766","20.433231353759766"
"41700","20.645261764526367","20.645261764526367","20.645261764526367"
"41800","20.290225982666016","20.290225982666016","20.290225982666016"
"41900","20.195051193237305","20.195051193237305","20.195051193237305"
"42000","20.613733291625977","20.613733291625977","20.613733291625977"
"42100","20.65746307373047","20.65746307373047","20.65746307373047"
"42200","20.828807830810547","20.828807830810547","20.828807830810547"
"42300","20.60172462463379","20.60172462463379","20.60172462463379"
"42400","20.536203384399414","20.536203384399414","20.536203384399414"
"42500","20.60016632080078","20.60016632080078","20.60016632080078"
"42600","20.715709686279297","20.715709686279297","20.715709686279297"
"42700","20.657129287719727","20.657129287719727","20.657129287719727"
"42800","20.589998245239258","20.589998245239258","20.589998245239258"
"42900","20.446861267089844","20.446861267089844","20.446861267089844"
"43000","20.880489349365234","20.880489349365234","20.880489349365234"
"43100","20.36293601989746","20.36293601989746","20.36293601989746"
"43200","20.625593185424805","20.625593185424805","20.625593185424805"
"43300","20.59777069091797","20.59777069091797","20.59777069091797"
"43400","20.189682006835938","20.189682006835938","20.189682006835938"
"43500","20.609167098999023","20.609167098999023","20.609167098999023"
"43600","20.40648651123047","20.40648651123047","20.40648651123047"
"43700","20.59065055847168","20.59065055847168","20.59065055847168"
"43800","20.368627548217773","20.368627548217773","20.368627548217773"
"43900","20.85468292236328","20.85468292236328","20.85468292236328"
"44000","21.017133712768555","21.017133712768555","21.017133712768555"
"44100","20.54963493347168","20.54963493347168","20.54963493347168"
"44200","20.728836059570312","20.728836059570312","20.728836059570312"
"44300","20.833988189697266","20.833988189697266","20.833988189697266"
"44400","20.57404327392578","20.57404327392578","20.57404327392578"
"44500","20.412616729736328","20.412616729736328","20.412616729736328"
"44600","20.469200134277344","20.469200134277344","20.469200134277344"
"44700","20.179540634155273","20.179540634155273","20.179540634155273"
"44800","20.381710052490234","20.381710052490234","20.381710052490234"
"44900","20.51536750793457","20.51536750793457","20.51536750793457"
"45000","20.488130569458008","20.488130569458008","20.488130569458008"
"45100","20.354969024658203","20.354969024658203","20.354969024658203"
"45200","21.294544219970703","21.294544219970703","21.294544219970703"
"45300","20.28900909423828","20.28900909423828","20.28900909423828"
"45400","21.225522994995117","21.225522994995117","21.225522994995117"
"45500","20.701589584350586","20.701589584350586","20.701589584350586"
"45600","20.67862892150879","20.67862892150879","20.67862892150879"
"45700","20.768606185913086","20.768606185913086","20.768606185913086"
"45800","20.47738265991211","20.47738265991211","20.47738265991211"
"45900","20.43248748779297","20.43248748779297","20.43248748779297"
"46000","20.55870246887207","20.55870246887207","20.55870246887207"
"46100","20.667085647583008","20.667085647583008","20.667085647583008"
"46200","20.55599594116211","20.55599594116211","20.55599594116211"
"46300","20.386581420898438","20.386581420898438","20.386581420898438"
"46400","20.426380157470703","20.426380157470703","20.426380157470703"
"46500","20.304826736450195","20.304826736450195","20.304826736450195"
"46600","20.416982650756836","20.416982650756836","20.416982650756836"
"46700","20.226810455322266","20.226810455322266","20.226810455322266"
"46800","20.034997940063477","20.034997940063477","20.034997940063477"
"46900","20.272418975830078","20.272418975830078","20.272418975830078"
"47000","20.649877548217773","20.649877548217773","20.649877548217773"
"47100","20.48259925842285","20.48259925842285","20.48259925842285"
"47200","20.324682235717773","20.324682235717773","20.324682235717773"
"47300","20.96335220336914","20.96335220336914","20.96335220336914"
"47400","20.881980895996094","20.881980895996094","20.881980895996094"
"47500","20.411170959472656","20.411170959472656","20.411170959472656"
"47600","20.33321189880371","20.33321189880371","20.33321189880371"
"47700","20.528858184814453","20.528858184814453","20.528858184814453"
